timestamp,split,agent_id,area,provider,cash_in_bdt,cash_out_bdt,provider_emoney_before_bdt,provider_emoney_after_bdt,provider_safe_threshold_bdt,authorized_topup_bdt,feed_status,feed_age_minutes,ground_truth_anomaly,ground_truth_anomaly_type,ground_truth_data_quality_issue,event_context,shared_cash_after_bdt,shared_cash_safe_threshold_bdt
2026-05-07T21:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,1060,1300,380610,380850,17000,0,fresh,6,0,none,0,routine,0,37000
2026-05-07T21:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,530,890,401020,401380,19000,0,fresh,2,0,none,0,routine,0,37000
2026-05-07T22:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,1310,1200,365240,365130,15000,0,fresh,3,0,none,0,routine,0,37000
2026-05-07T22:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,840,1170,380850,381180,17000,0,fresh,1,0,none,0,routine,0,37000
2026-05-07T22:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,560,700,401380,401520,19000,0,fresh,7,0,none,0,routine,0,37000
2026-05-07T23:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,1490,1120,365130,364760,15000,0,fresh,1,0,none,0,routine,760,37000
2026-05-07T23:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,890,640,381180,380930,17000,0,fresh,8,0,none,0,routine,760,37000
2026-05-07T23:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,730,590,401520,401380,19000,0,fresh,2,0,none,0,routine,760,37000
2026-05-08T00:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,1670,1800,364760,364890,15000,0,fresh,2,0,none,0,weekend,340,37000
2026-05-08T00:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,1300,1430,380930,381060,17000,0,fresh,7,0,none,0,weekend,340,37000
2026-05-08T00:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,780,940,401380,401540,19000,0,fresh,6,0,none,0,weekend,340,37000
2026-05-08T01:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,1720,1770,364890,364940,15000,0,fresh,3,0,none,0,weekend,410,37000
2026-05-08T01:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,1210,1220,381060,381070,17000,0,fresh,6,0,none,0,weekend,410,37000
2026-05-08T01:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,970,840,401540,401410,19000,0,fresh,8,0,none,0,weekend,410,37000
2026-05-08T02:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,7750,8080,364940,365270,15000,0,fresh,5,0,none,0,weekend,165320,37000
2026-05-08T02:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,5790,5550,381070,380830,17000,0,fresh,5,0,none,0,weekend,165320,37000
2026-05-08T02:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,5020,5020,401410,401410,19000,0,fresh,7,0,none,0,weekend,165320,37000
2026-05-08T03:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,8190,11440,365270,368520,15000,0,fresh,1,0,none,0,weekend,159980,37000
2026-05-08T03:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,7420,7860,380830,381270,17000,0,fresh,5,0,none,0,weekend,159980,37000
2026-05-08T03:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,4590,6240,401410,403060,19000,0,fresh,8,0,none,0,weekend,159980,37000
2026-05-08T04:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,7540,13130,368520,374110,15000,0,fresh,2,0,none,0,weekend,152550,37000
2026-05-08T04:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,8710,10750,381270,383310,17000,0,fresh,8,0,none,0,weekend,152550,37000
2026-05-08T04:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,6720,6520,403060,402860,19000,0,fresh,4,0,none,0,weekend,152550,37000
2026-05-08T05:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,11610,11370,374110,373870,15000,0,fresh,2,0,none,0,weekend,148430,37000
2026-05-08T05:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,7310,9490,383310,385490,17000,0,fresh,6,0,none,0,weekend,148430,37000
2026-05-08T05:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,6290,8470,402860,405040,19000,0,fresh,1,0,none,0,weekend,148430,37000
2026-05-08T06:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,8720,10150,373870,375300,15000,0,fresh,5,0,none,0,weekend,142440,37000
2026-05-08T06:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,7660,12360,385490,390190,17000,0,fresh,1,0,none,0,weekend,142440,37000
2026-05-08T06:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,5700,5560,405040,404900,19000,0,fresh,6,0,none,0,weekend,142440,37000
2026-05-08T07:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,10920,10330,375300,374710,15000,0,fresh,3,0,none,0,weekend,139910,37000
2026-05-08T07:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,10160,12190,390190,392220,17000,0,fresh,1,0,none,0,weekend,139910,37000
2026-05-08T07:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,6570,7660,404900,405990,19000,0,fresh,6,0,none,0,weekend,139910,37000
2026-05-08T08:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,11560,12710,374710,375860,15000,0,fresh,1,0,none,0,weekend,136820,37000
2026-05-08T08:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,12480,11600,392220,391340,17000,0,fresh,7,0,none,0,weekend,136820,37000
2026-05-08T08:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,6750,9570,405990,408810,19000,0,fresh,7,0,none,0,weekend,136820,37000
2026-05-08T09:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,10590,12260,375860,377530,15000,0,fresh,5,0,none,0,weekend,137790,37000
2026-05-08T09:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,8240,8390,391340,391490,17000,0,conflicting,31,1,feed_conflict,1,weekend,137790,37000
2026-05-08T09:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,7810,5020,408810,406020,19000,0,fresh,8,0,none,0,weekend,137790,37000
2026-05-08T10:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,12440,10120,377530,375210,15000,0,fresh,5,0,none,0,weekend,134690,37000
2026-05-08T10:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,9010,12150,391490,394630,17000,0,conflicting,34,1,feed_conflict,1,weekend,134690,37000
2026-05-08T10:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,5110,7390,406020,408300,19000,0,fresh,2,0,none,0,weekend,134690,37000
2026-05-08T11:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,9230,10330,375210,376310,15000,0,fresh,1,0,none,0,weekend,131260,37000
2026-05-08T11:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,8230,9820,394630,396220,17000,0,fresh,4,0,none,0,weekend,131260,37000
2026-05-08T11:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,6660,7400,408300,409040,19000,0,fresh,7,0,none,0,weekend,131260,37000
2026-05-08T12:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,10270,11320,376310,377360,15000,0,fresh,6,0,none,0,weekend,130400,37000
2026-05-08T12:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,9660,7840,396220,394400,17000,0,fresh,2,0,none,0,weekend,130400,37000
2026-05-08T12:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,5750,7380,409040,410670,19000,0,fresh,2,0,none,0,weekend,130400,37000
2026-05-08T13:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,10190,11200,377360,378370,15000,0,fresh,3,0,none,0,weekend,126890,37000
2026-05-08T13:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,7270,9210,394400,396340,17000,0,fresh,6,0,none,0,weekend,126890,37000
2026-05-08T13:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,5970,6530,410670,411230,19000,0,fresh,8,0,none,0,weekend,126890,37000
2026-05-08T14:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,7870,11660,378370,382160,15000,0,fresh,7,0,none,0,weekend,125260,37000
2026-05-08T14:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,6390,4300,396340,394250,17000,0,fresh,3,0,none,0,weekend,125260,37000
2026-05-08T14:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,4890,4820,411230,411160,19000,0,fresh,5,0,none,0,weekend,125260,37000
2026-05-08T15:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,7950,5190,382160,379400,15000,0,fresh,3,0,none,0,weekend,127620,37000
2026-05-08T15:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,8170,8820,394250,394900,17000,0,fresh,3,0,none,0,weekend,127620,37000
2026-05-08T15:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,4660,4410,411160,410910,19000,0,fresh,5,0,none,0,weekend,127620,37000
2026-05-08T16:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,1440,1780,379400,379740,15000,0,fresh,8,0,none,0,weekend,127120,37000
2026-05-08T16:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,1320,1250,394900,394830,17000,0,fresh,5,0,none,0,weekend,127120,37000
2026-05-08T16:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,850,1080,410910,411140,19000,0,fresh,4,0,none,0,weekend,127120,37000
2026-05-08T17:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,1870,1240,379740,379110,15000,0,fresh,8,0,none,0,weekend,127690,37000
2026-05-08T17:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,1220,1070,394830,394680,17000,0,fresh,2,0,none,0,weekend,127690,37000
2026-05-08T17:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,750,960,411140,411350,19000,0,fresh,7,0,none,0,weekend,127690,37000
2026-05-08T18:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,1330,880,379110,378660,15000,0,fresh,4,0,none,0,weekend,128050,37000
2026-05-08T18:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,990,910,394680,394600,17000,0,fresh,3,0,none,0,weekend,128050,37000
2026-05-08T18:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,820,990,411350,411520,19000,0,fresh,1,0,none,0,weekend,128050,37000
2026-05-08T19:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,1620,1400,378660,378440,15000,0,fresh,2,0,none,0,weekend,127950,37000
2026-05-08T19:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,1160,1480,394600,394920,17000,0,fresh,7,0,none,0,weekend,127950,37000
2026-05-08T19:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,980,980,411520,411520,19000,0,fresh,3,0,none,0,weekend,127950,37000
2026-05-08T20:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,1030,1440,378440,378850,15000,0,fresh,6,0,none,0,weekend,127040,37000
2026-05-08T20:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,1170,1510,394920,395260,17000,0,fresh,1,0,none,0,weekend,127040,37000
2026-05-08T20:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,1020,1180,411520,411680,19000,0,fresh,8,0,none,0,weekend,127040,37000
2026-05-08T21:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,880,1530,378850,379500,15000,0,fresh,2,0,none,0,weekend,126020,37000
2026-05-08T21:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,1090,1300,395260,395470,17000,0,fresh,1,0,none,0,weekend,126020,37000
2026-05-08T21:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,760,920,411680,411840,19000,0,fresh,2,0,none,0,weekend,126020,37000
2026-05-08T22:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,1840,1500,379500,379160,15000,0,fresh,5,0,none,0,weekend,125730,37000
2026-05-08T22:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,1010,1410,395470,395870,17000,0,fresh,6,0,none,0,weekend,125730,37000
2026-05-08T22:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,690,920,411840,412070,19000,0,fresh,8,0,none,0,weekend,125730,37000
2026-05-08T23:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,1510,1980,379160,379630,15000,0,fresh,7,0,none,0,weekend,125000,37000
2026-05-08T23:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,1060,1210,395870,396020,17000,0,fresh,3,0,none,0,weekend,125000,37000
2026-05-08T23:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,800,910,412070,412180,19000,0,fresh,2,0,none,0,weekend,125000,37000
2026-05-09T00:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,1600,1520,379630,379550,15000,0,fresh,3,0,none,0,weekend,124630,37000
2026-05-09T00:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,880,1270,396020,396410,17000,0,fresh,6,0,none,0,weekend,124630,37000
2026-05-09T00:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,790,850,412180,412240,19000,0,fresh,1,0,none,0,weekend,124630,37000
2026-05-09T01:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,1350,1420,379550,379620,15000,0,fresh,3,0,none,0,weekend,124620,37000
2026-05-09T01:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,1110,1070,396410,396370,17000,0,fresh,2,0,none,0,weekend,124620,37000
2026-05-09T01:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,970,950,412240,412220,19000,0,fresh,6,0,none,0,weekend,124620,37000
2026-05-09T02:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,6820,8150,379620,380950,15000,0,fresh,4,0,none,0,weekend,126090,37000
2026-05-09T02:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,7060,4060,396370,393370,17000,0,fresh,2,0,none,0,weekend,126090,37000
2026-05-09T02:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,3800,4000,412220,412420,19000,0,fresh,6,0,none,0,weekend,126090,37000
2026-05-09T03:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,5990,10940,380950,385900,15000,0,fresh,8,0,none,0,weekend,119410,37000
2026-05-09T03:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,6950,7410,393370,393830,17000,0,fresh,3,0,none,0,weekend,119410,37000
2026-05-09T03:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,4530,5800,412420,413690,19000,0,fresh,8,0,none,0,weekend,119410,37000
2026-05-09T04:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,10630,11680,385900,386950,15000,0,fresh,6,0,none,0,weekend,121230,37000
2026-05-09T04:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,9580,6210,393830,390460,17000,0,fresh,2,0,none,0,weekend,121230,37000
2026-05-09T04:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,6660,7160,413690,414190,19000,0,fresh,4,0,none,0,weekend,121230,37000
2026-05-09T05:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,9830,11990,386950,389110,15000,0,fresh,2,0,none,0,weekend,115940,37000
2026-05-09T05:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,8340,10810,390460,392930,17000,0,fresh,4,0,none,0,weekend,115940,37000
2026-05-09T05:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,5960,6620,414190,414850,19000,0,fresh,3,0,none,0,weekend,115940,37000
2026-05-09T06:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,8650,14780,389110,395240,15000,0,fresh,2,0,none,0,weekend,108810,37000
2026-05-09T06:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,7720,9270,392930,394480,17000,0,fresh,4,0,none,0,weekend,108810,37000
2026-05-09T06:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,7000,6450,414850,414300,19000,0,fresh,4,0,none,0,weekend,108810,37000
2026-05-09T07:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,13180,14220,395240,396280,15000,0,fresh,1,0,none,0,weekend,105510,37000
2026-05-09T07:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,10200,11550,394480,395830,17000,0,fresh,8,0,none,0,weekend,105510,37000
2026-05-09T07:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,7270,8180,414300,415210,19000,0,fresh,5,0,none,0,weekend,105510,37000
2026-05-09T08:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,9170,13920,396280,401030,15000,0,fresh,5,0,none,0,weekend,105760,37000
2026-05-09T08:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,11900,8960,395830,392890,17000,0,fresh,8,0,none,0,weekend,105760,37000
2026-05-09T08:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,7480,5420,415210,413150,19000,0,fresh,2,0,none,0,weekend,105760,37000
2026-05-09T09:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,11860,12570,401030,401740,15000,0,fresh,8,0,none,0,weekend,102320,37000
2026-05-09T09:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,10030,12160,392890,395020,17000,0,fresh,7,0,none,0,weekend,102320,37000
2026-05-09T09:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,7730,8330,413150,413750,19000,0,conflicting,18,1,feed_conflict,1,weekend,102320,37000
2026-05-09T10:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,12420,16700,401740,406020,15000,0,fresh,5,0,none,0,weekend,97370,37000
2026-05-09T10:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,10250,11460,395020,396230,17000,0,fresh,1,0,none,0,weekend,97370,37000
2026-05-09T10:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,8880,8340,413750,413210,19000,0,conflicting,35,1,feed_conflict,1,weekend,97370,37000
2026-05-09T11:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,7830,14130,406020,412320,15000,0,fresh,5,0,none,0,weekend,88080,37000
2026-05-09T11:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,8670,11890,396230,399450,17000,0,fresh,1,0,none,0,weekend,88080,37000
2026-05-09T11:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,8160,7930,413210,412980,19000,0,fresh,7,0,none,0,weekend,88080,37000
2026-05-09T12:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,12370,11510,412320,411460,15000,0,fresh,4,0,none,0,weekend,88030,37000
2026-05-09T12:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,9270,8230,399450,398410,17000,0,fresh,3,0,none,0,weekend,88030,37000
2026-05-09T12:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,5090,7040,412980,414930,19000,0,fresh,6,0,none,0,weekend,88030,37000
2026-05-09T13:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,9530,13330,411460,415260,15000,0,fresh,1,0,none,0,weekend,82220,37000
2026-05-09T13:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,9440,8700,398410,397670,17000,0,fresh,7,0,none,0,weekend,82220,37000
2026-05-09T13:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,5090,7840,414930,417680,19000,0,fresh,8,0,none,0,weekend,82220,37000
2026-05-09T14:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,8920,10780,415260,417120,15000,0,fresh,8,0,none,0,weekend,78650,37000
2026-05-09T14:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,7050,7550,397670,398170,17000,0,fresh,7,0,none,0,weekend,78650,37000
2026-05-09T14:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,4010,5220,417680,418890,19000,0,fresh,5,0,none,0,weekend,78650,37000
2026-05-09T15:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,7370,31130,417120,440880,15000,0,fresh,6,1,liquidity_pressure,0,weekend,0,37000
2026-05-09T15:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,5650,30940,398170,423460,17000,0,fresh,3,1,liquidity_pressure,0,weekend,0,37000
2026-05-09T15:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,5050,34720,418890,448560,19000,0,fresh,5,1,liquidity_pressure,0,weekend,0,37000
2026-05-09T16:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,1290,23270,440880,462860,15000,0,fresh,1,1,liquidity_pressure,0,weekend,0,37000
2026-05-09T16:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,1530,27880,423460,449810,17000,0,fresh,1,1,liquidity_pressure,0,weekend,0,37000
2026-05-09T16:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,820,27540,448560,475280,19000,0,fresh,4,1,liquidity_pressure,0,weekend,0,37000
2026-05-09T17:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,1190,22660,462860,484330,15000,0,fresh,3,1,liquidity_pressure,0,weekend,0,37000
2026-05-09T17:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,1230,23800,449810,472380,17000,0,fresh,3,1,liquidity_pressure,0,weekend,0,37000
2026-05-09T17:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,720,29950,475280,504510,19000,0,fresh,3,1,liquidity_pressure,0,weekend,0,37000
2026-05-09T18:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,1290,24080,484330,507120,15000,0,fresh,7,1,liquidity_pressure,0,weekend,0,37000
2026-05-09T18:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,1010,27220,472380,498590,17000,0,fresh,8,1,liquidity_pressure,0,weekend,0,37000
2026-05-09T18:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,810,31380,504510,535080,19000,0,fresh,3,1,liquidity_pressure,0,weekend,0,37000
2026-05-09T19:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,1480,1600,507120,507240,15000,0,fresh,7,0,none,0,weekend,0,37000
2026-05-09T19:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,1050,1400,498590,498940,17000,0,fresh,1,0,none,0,weekend,0,37000
2026-05-09T19:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,1030,990,535080,535040,19000,0,fresh,7,0,none,0,weekend,0,37000
2026-05-09T20:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,1010,1760,507240,507990,15000,0,fresh,3,0,none,0,weekend,0,37000
2026-05-09T20:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,960,910,498940,498890,17000,0,fresh,3,0,none,0,weekend,0,37000
2026-05-09T20:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,830,680,535040,534890,19000,0,fresh,3,0,none,0,weekend,0,37000
2026-05-09T21:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,1430,1250,507990,507810,15000,0,fresh,1,0,none,0,weekend,0,37000
2026-05-09T21:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,1320,1220,498890,498790,17000,0,fresh,8,0,none,0,weekend,0,37000
2026-05-09T21:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,690,1230,534890,535430,19000,0,fresh,2,0,none,0,weekend,0,37000
2026-05-09T22:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,1250,1100,507810,507660,15000,0,fresh,1,0,none,0,weekend,0,37000
2026-05-09T22:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,1180,1300,498790,498910,17000,0,fresh,5,0,none,0,weekend,0,37000
2026-05-09T22:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,620,910,535430,535720,19000,0,fresh,2,0,none,0,weekend,0,37000
2026-05-09T23:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,2010,1750,507660,507400,15000,0,fresh,7,0,none,0,weekend,0,37000
2026-05-09T23:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,1010,1220,498910,499120,17000,0,fresh,5,0,none,0,weekend,0,37000
2026-05-09T23:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,880,970,535720,535810,19000,0,fresh,1,0,none,0,weekend,0,37000
2026-05-10T00:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,1140,1330,507400,507590,15000,0,fresh,2,0,none,0,routine,0,37000
2026-05-10T00:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,790,1310,499120,499640,17000,0,fresh,7,0,none,0,routine,0,37000
2026-05-10T00:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,750,640,535810,535700,19000,0,fresh,7,0,none,0,routine,0,37000
2026-05-10T01:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,980,1260,507590,507870,15000,0,fresh,1,0,none,0,routine,0,37000
2026-05-10T01:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,1130,1110,499640,499620,17000,0,fresh,7,0,none,0,routine,0,37000
2026-05-10T01:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,730,630,535700,535600,19000,0,fresh,6,0,none,0,routine,0,37000
2026-05-10T02:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,8400,7390,507870,506860,15000,0,fresh,5,0,none,0,routine,163260,37000
2026-05-10T02:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,5610,6400,499620,500410,17000,0,fresh,1,0,none,0,routine,163260,37000
2026-05-10T02:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,2970,4930,535600,537560,19000,0,fresh,6,0,none,0,routine,163260,37000
2026-05-10T03:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,8250,6070,506860,504680,15000,0,fresh,1,0,none,0,routine,166940,37000
2026-05-10T03:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,5530,4710,500410,499590,17000,0,fresh,1,0,none,0,routine,166940,37000
2026-05-10T03:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,4770,4090,537560,536880,19000,0,fresh,1,0,none,0,routine,166940,37000
2026-05-10T04:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,7770,8680,504680,505590,15000,0,fresh,3,0,none,0,routine,165110,37000
2026-05-10T04:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,5160,8220,499590,502650,17000,0,fresh,6,0,none,0,routine,165110,37000
2026-05-10T04:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,5250,3110,536880,534740,19000,0,fresh,7,0,none,0,routine,165110,37000
2026-05-10T05:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,9120,10320,505590,506790,15000,0,fresh,6,0,none,0,routine,161560,37000
2026-05-10T05:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,6380,7080,502650,503350,17000,0,fresh,6,0,none,0,routine,161560,37000
2026-05-10T05:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,3500,5150,534740,536390,19000,0,fresh,4,0,none,0,routine,161560,37000
2026-05-10T06:00:00+00:00,train,AGT-SYL-016,Subidbazar,bKash,10530,13890,506790,510150,15000,0,fresh,8,0,none,0,routine,155310,37000
2026-05-10T06:00:00+00:00,train,AGT-SYL-016,Subidbazar,Nagad,7390,6680,503350,502640,17000,0,fresh,8,0,none,0,routine,155310,37000
2026-05-10T06:00:00+00:00,train,AGT-SYL-016,Subidbazar,Rocket,3830,7430,536390,539990,19000,0,fresh,1,0,none,0,routine,155310,37000
