timestamp,split,agent_id,area,shared_cash_before_bdt,shared_cash_after_bdt,shared_cash_safe_threshold_bdt,total_cash_in_bdt,total_cash_out_bdt,net_cash_change_bdt,authorized_cash_support_bdt,event_context,ground_truth_shortage_within_6h,ground_truth_shortage_minutes,next_shared_cash_bdt
2026-05-20T06:00:00+00:00,test,AGT-SYL-016,Subidbazar,159340,162590,37000,34420,31170,3250,0,festival_demand,0,,149000
2026-05-20T07:00:00+00:00,test,AGT-SYL-016,Subidbazar,162590,149000,37000,30440,44030,0,0,festival_demand,0,,153490
2026-05-20T08:00:00+00:00,test,AGT-SYL-016,Subidbazar,149000,153490,37000,38040,33550,4490,0,festival_demand,0,,152950
2026-05-20T09:00:00+00:00,test,AGT-SYL-016,Subidbazar,153490,152950,37000,36620,37160,0,0,festival_demand,0,,139550
2026-05-20T10:00:00+00:00,test,AGT-SYL-016,Subidbazar,152950,139550,37000,28690,42090,0,0,festival_demand,0,,133740
2026-05-20T11:00:00+00:00,test,AGT-SYL-016,Subidbazar,139550,133740,37000,29040,34850,0,0,festival_demand,0,,129180
2026-05-20T12:00:00+00:00,test,AGT-SYL-016,Subidbazar,133740,129180,37000,30590,35150,0,0,festival_demand,0,,120420
2026-05-20T13:00:00+00:00,test,AGT-SYL-016,Subidbazar,129180,120420,37000,24680,33440,0,0,festival_demand,0,,105180
2026-05-20T14:00:00+00:00,test,AGT-SYL-016,Subidbazar,120420,105180,37000,22070,37310,0,0,festival_demand,0,,96860
2026-05-20T15:00:00+00:00,test,AGT-SYL-016,Subidbazar,105180,96860,37000,20320,28640,0,0,festival_demand,0,,96990
2026-05-20T16:00:00+00:00,test,AGT-SYL-016,Subidbazar,96860,96990,37000,4340,4210,130,0,festival_demand,0,,96750
2026-05-20T17:00:00+00:00,test,AGT-SYL-016,Subidbazar,96990,96750,37000,3850,4090,0,0,festival_demand,0,,97340
2026-05-20T18:00:00+00:00,test,AGT-SYL-016,Subidbazar,96750,97340,37000,4350,3760,590,0,festival_demand,0,,95990
2026-05-20T19:00:00+00:00,test,AGT-SYL-016,Subidbazar,97340,95990,37000,3720,5070,0,0,festival_demand,0,,95110
2026-05-20T20:00:00+00:00,test,AGT-SYL-016,Subidbazar,95990,95110,37000,3500,4380,0,0,festival_demand,0,,94930
2026-05-20T21:00:00+00:00,test,AGT-SYL-016,Subidbazar,95110,94930,37000,3990,4170,0,0,festival_demand,0,,94520
2026-05-20T22:00:00+00:00,test,AGT-SYL-016,Subidbazar,94930,94520,37000,4570,4980,0,0,festival_demand,0,,93740
2026-05-20T23:00:00+00:00,test,AGT-SYL-016,Subidbazar,94520,93740,37000,3650,4430,0,0,festival_demand,0,,92730
2026-05-21T00:00:00+00:00,test,AGT-SYL-016,Subidbazar,93740,92730,37000,3560,4570,0,0,festival_demand,0,,91590
2026-05-21T01:00:00+00:00,test,AGT-SYL-016,Subidbazar,92730,91590,37000,3600,4740,0,0,festival_demand,0,,89930
2026-05-21T02:00:00+00:00,test,AGT-SYL-016,Subidbazar,91590,89930,37000,21550,23210,0,0,festival_demand,0,,90610
2026-05-21T03:00:00+00:00,test,AGT-SYL-016,Subidbazar,89930,90610,37000,24890,24210,680,0,festival_demand,0,,82750
2026-05-21T04:00:00+00:00,test,AGT-SYL-016,Subidbazar,90610,82750,37000,26320,34180,0,0,festival_demand,0,,82640
2026-05-21T05:00:00+00:00,test,AGT-SYL-016,Subidbazar,82750,82640,37000,32920,33030,0,0,festival_demand,0,,84190
2026-05-21T06:00:00+00:00,test,AGT-SYL-016,Subidbazar,82640,84190,37000,40080,38530,1550,0,festival_demand,0,,83790
2026-05-21T07:00:00+00:00,test,AGT-SYL-016,Subidbazar,84190,83790,37000,37280,37680,0,0,festival_demand,0,,77650
2026-05-21T08:00:00+00:00,test,AGT-SYL-016,Subidbazar,83790,77650,37000,30220,36360,0,0,festival_demand,0,,73120
2026-05-21T09:00:00+00:00,test,AGT-SYL-016,Subidbazar,77650,73120,37000,29970,34500,0,0,festival_demand,0,,73500
2026-05-21T10:00:00+00:00,test,AGT-SYL-016,Subidbazar,73120,73500,37000,38260,37880,380,0,festival_demand,0,,69570
2026-05-21T11:00:00+00:00,test,AGT-SYL-016,Subidbazar,73500,69570,37000,29750,33680,0,0,festival_demand,0,,63630
2026-05-21T12:00:00+00:00,test,AGT-SYL-016,Subidbazar,69570,63630,37000,29170,35110,0,0,festival_demand,0,,58330
2026-05-21T13:00:00+00:00,test,AGT-SYL-016,Subidbazar,63630,58330,37000,29110,34410,0,0,festival_demand,0,,52510
2026-05-21T14:00:00+00:00,test,AGT-SYL-016,Subidbazar,58330,52510,37000,26640,32460,0,0,festival_demand,0,,51560
2026-05-21T15:00:00+00:00,test,AGT-SYL-016,Subidbazar,52510,51560,37000,25980,26930,0,0,festival_demand,0,,51350
2026-05-21T16:00:00+00:00,test,AGT-SYL-016,Subidbazar,51560,51350,37000,4400,4610,0,0,festival_demand,0,,52000
2026-05-21T17:00:00+00:00,test,AGT-SYL-016,Subidbazar,51350,52000,37000,4220,3570,650,0,festival_demand,0,,51640
2026-05-21T18:00:00+00:00,test,AGT-SYL-016,Subidbazar,52000,51640,37000,4530,4890,0,0,festival_demand,0,,51380
2026-05-21T19:00:00+00:00,test,AGT-SYL-016,Subidbazar,51640,51380,37000,4020,4280,0,0,festival_demand,0,,50810
2026-05-21T20:00:00+00:00,test,AGT-SYL-016,Subidbazar,51380,50810,37000,4130,4700,0,0,festival_demand,0,,50050
2026-05-21T21:00:00+00:00,test,AGT-SYL-016,Subidbazar,50810,50050,37000,4420,5180,0,0,festival_demand,0,,49340
2026-05-21T22:00:00+00:00,test,AGT-SYL-016,Subidbazar,50050,49340,37000,3830,4540,0,0,festival_demand,0,,49280
2026-05-21T23:00:00+00:00,test,AGT-SYL-016,Subidbazar,49340,49280,37000,3830,3890,0,0,festival_demand,0,,
2026-05-01T00:00:00+00:00,train,AGT-SYL-017,Shibgonj,274680,274400,28000,4480,4760,0,0,payday+weekend,0,,273750
2026-05-01T01:00:00+00:00,train,AGT-SYL-017,Shibgonj,274400,273750,28000,4260,4910,0,0,payday+weekend,0,,269930
2026-05-01T02:00:00+00:00,train,AGT-SYL-017,Shibgonj,273750,269930,28000,28260,32080,0,0,payday+weekend,0,,261010
2026-05-01T03:00:00+00:00,train,AGT-SYL-017,Shibgonj,269930,261010,28000,27650,36570,0,0,payday+weekend,0,,250690
2026-05-01T04:00:00+00:00,train,AGT-SYL-017,Shibgonj,261010,250690,28000,28610,38930,0,0,payday+weekend,0,,249800
2026-05-01T05:00:00+00:00,train,AGT-SYL-017,Shibgonj,250690,249800,28000,36450,37340,0,0,payday+weekend,0,,245510
2026-05-01T06:00:00+00:00,train,AGT-SYL-017,Shibgonj,249800,245510,28000,36930,41220,0,0,payday+weekend,0,,234980
2026-05-01T07:00:00+00:00,train,AGT-SYL-017,Shibgonj,245510,234980,28000,31420,41950,0,0,payday+weekend,0,,232760
2026-05-01T08:00:00+00:00,train,AGT-SYL-017,Shibgonj,234980,232760,28000,40830,43050,0,0,payday+weekend,0,,230750
2026-05-01T09:00:00+00:00,train,AGT-SYL-017,Shibgonj,232760,230750,28000,36010,38020,0,0,payday+weekend,0,,218370
2026-05-01T10:00:00+00:00,train,AGT-SYL-017,Shibgonj,230750,218370,28000,34700,47080,0,0,payday+weekend,0,,217190
2026-05-01T11:00:00+00:00,train,AGT-SYL-017,Shibgonj,218370,217190,28000,40730,41910,0,0,payday+weekend,0,,217520
2026-05-01T12:00:00+00:00,train,AGT-SYL-017,Shibgonj,217190,217520,28000,36040,35710,330,0,payday+weekend,0,,225890
2026-05-01T13:00:00+00:00,train,AGT-SYL-017,Shibgonj,217520,225890,28000,38410,30040,8370,0,payday+weekend,0,,217800
2026-05-01T14:00:00+00:00,train,AGT-SYL-017,Shibgonj,225890,217800,28000,26410,34500,0,0,payday+weekend,0,,209560
2026-05-01T15:00:00+00:00,train,AGT-SYL-017,Shibgonj,217800,209560,28000,22940,31180,0,0,payday+weekend,0,,209170
2026-05-01T16:00:00+00:00,train,AGT-SYL-017,Shibgonj,209560,209170,28000,5060,5450,0,0,payday+weekend,0,,208820
2026-05-01T17:00:00+00:00,train,AGT-SYL-017,Shibgonj,209170,208820,28000,4450,4800,0,0,payday+weekend,0,,209020
2026-05-01T18:00:00+00:00,train,AGT-SYL-017,Shibgonj,208820,209020,28000,4650,4450,200,0,payday+weekend,0,,208800
2026-05-01T19:00:00+00:00,train,AGT-SYL-017,Shibgonj,209020,208800,28000,4710,4930,0,0,payday+weekend,0,,209990
2026-05-01T20:00:00+00:00,train,AGT-SYL-017,Shibgonj,208800,209990,28000,5240,4050,1190,0,payday+weekend,0,,210010
2026-05-01T21:00:00+00:00,train,AGT-SYL-017,Shibgonj,209990,210010,28000,4780,4760,20,0,payday+weekend,0,,209830
2026-05-01T22:00:00+00:00,train,AGT-SYL-017,Shibgonj,210010,209830,28000,4710,4890,0,0,payday+weekend,0,,209210
2026-05-01T23:00:00+00:00,train,AGT-SYL-017,Shibgonj,209830,209210,28000,4410,5030,0,0,payday+weekend,0,,208690
2026-05-02T00:00:00+00:00,train,AGT-SYL-017,Shibgonj,209210,208690,28000,5260,5780,0,0,payday+weekend,0,,208040
2026-05-02T01:00:00+00:00,train,AGT-SYL-017,Shibgonj,208690,208040,28000,4060,4710,0,0,payday+weekend,0,,206250
2026-05-02T02:00:00+00:00,train,AGT-SYL-017,Shibgonj,208040,206250,28000,24900,26690,0,0,payday+weekend,0,,198370
2026-05-02T03:00:00+00:00,train,AGT-SYL-017,Shibgonj,206250,198370,28000,27170,35050,0,0,payday+weekend,0,,200780
2026-05-02T04:00:00+00:00,train,AGT-SYL-017,Shibgonj,198370,200780,28000,34200,31790,2410,0,payday+weekend,0,,191880
2026-05-02T05:00:00+00:00,train,AGT-SYL-017,Shibgonj,200780,191880,28000,34320,43220,0,0,payday+weekend,0,,189410
2026-05-02T06:00:00+00:00,train,AGT-SYL-017,Shibgonj,191880,189410,28000,36950,39420,0,0,payday+weekend,0,,187300
2026-05-02T07:00:00+00:00,train,AGT-SYL-017,Shibgonj,189410,187300,28000,41610,43720,0,0,payday+weekend,0,,176060
2026-05-02T08:00:00+00:00,train,AGT-SYL-017,Shibgonj,187300,176060,28000,37430,48670,0,0,payday+weekend,0,,176240
2026-05-02T09:00:00+00:00,train,AGT-SYL-017,Shibgonj,176060,176240,28000,40710,40530,180,0,payday+weekend,0,,186430
2026-05-02T10:00:00+00:00,train,AGT-SYL-017,Shibgonj,176240,186430,28000,46060,35870,10190,0,payday+weekend,0,,183780
2026-05-02T11:00:00+00:00,train,AGT-SYL-017,Shibgonj,186430,183780,28000,40580,43230,0,0,payday+weekend,0,,174850
2026-05-02T12:00:00+00:00,train,AGT-SYL-017,Shibgonj,183780,174850,28000,32470,41400,0,0,payday+weekend,0,,175400
2026-05-02T13:00:00+00:00,train,AGT-SYL-017,Shibgonj,174850,175400,28000,31500,30950,550,0,payday+weekend,0,,168700
2026-05-02T14:00:00+00:00,train,AGT-SYL-017,Shibgonj,175400,168700,28000,23510,30210,0,0,payday+weekend,0,,171160
2026-05-02T15:00:00+00:00,train,AGT-SYL-017,Shibgonj,168700,171160,28000,27200,24740,2460,0,payday+weekend,0,,171440
2026-05-02T16:00:00+00:00,train,AGT-SYL-017,Shibgonj,171160,171440,28000,4260,3980,280,0,payday+weekend,0,,171160
2026-05-02T17:00:00+00:00,train,AGT-SYL-017,Shibgonj,171440,171160,28000,4530,4810,0,0,payday+weekend,0,,171020
2026-05-02T18:00:00+00:00,train,AGT-SYL-017,Shibgonj,171160,171020,28000,4930,5070,0,0,payday+weekend,0,,170520
2026-05-02T19:00:00+00:00,train,AGT-SYL-017,Shibgonj,171020,170520,28000,4680,5180,0,0,payday+weekend,0,,169370
2026-05-02T20:00:00+00:00,train,AGT-SYL-017,Shibgonj,170520,169370,28000,3990,5140,0,0,payday+weekend,0,,168990
2026-05-02T21:00:00+00:00,train,AGT-SYL-017,Shibgonj,169370,168990,28000,4440,4820,0,0,payday+weekend,0,,168170
2026-05-02T22:00:00+00:00,train,AGT-SYL-017,Shibgonj,168990,168170,28000,4360,5180,0,0,payday+weekend,0,,167770
2026-05-02T23:00:00+00:00,train,AGT-SYL-017,Shibgonj,168170,167770,28000,4060,4460,0,0,payday+weekend,0,,167460
2026-05-03T00:00:00+00:00,train,AGT-SYL-017,Shibgonj,167770,167460,28000,2900,3210,0,0,routine,0,,167350
2026-05-03T01:00:00+00:00,train,AGT-SYL-017,Shibgonj,167460,167350,28000,3040,3150,0,0,routine,0,,163810
2026-05-03T02:00:00+00:00,train,AGT-SYL-017,Shibgonj,167350,163810,28000,17540,21080,0,0,routine,0,,158890
2026-05-03T03:00:00+00:00,train,AGT-SYL-017,Shibgonj,163810,158890,28000,19430,24350,0,0,routine,0,,159620
2026-05-03T04:00:00+00:00,train,AGT-SYL-017,Shibgonj,158890,159620,28000,21210,20480,730,0,routine,0,,154840
2026-05-03T05:00:00+00:00,train,AGT-SYL-017,Shibgonj,159620,154840,28000,20600,25380,0,0,routine,0,,157790
2026-05-03T06:00:00+00:00,train,AGT-SYL-017,Shibgonj,154840,157790,28000,24060,21110,2950,0,routine,0,,161610
2026-05-03T07:00:00+00:00,train,AGT-SYL-017,Shibgonj,157790,161610,28000,25700,21880,3820,0,routine,0,,161060
2026-05-03T08:00:00+00:00,train,AGT-SYL-017,Shibgonj,161610,161060,28000,24720,25270,0,0,routine,0,,156590
2026-05-03T09:00:00+00:00,train,AGT-SYL-017,Shibgonj,161060,156590,28000,24440,28910,0,0,routine,0,,154980
2026-05-03T10:00:00+00:00,train,AGT-SYL-017,Shibgonj,156590,154980,28000,23560,25170,0,0,routine,0,,150970
2026-05-03T11:00:00+00:00,train,AGT-SYL-017,Shibgonj,154980,150970,28000,21730,25740,0,0,routine,0,,143310
2026-05-03T12:00:00+00:00,train,AGT-SYL-017,Shibgonj,150970,143310,28000,20320,27980,0,0,routine,0,,141380
2026-05-03T13:00:00+00:00,train,AGT-SYL-017,Shibgonj,143310,141380,28000,20980,22910,0,0,routine,0,,136710
2026-05-03T14:00:00+00:00,train,AGT-SYL-017,Shibgonj,141380,136710,28000,16300,20970,0,0,routine,0,,135690
2026-05-03T15:00:00+00:00,train,AGT-SYL-017,Shibgonj,136710,135690,28000,15220,16240,0,0,routine,0,,135400
2026-05-03T16:00:00+00:00,train,AGT-SYL-017,Shibgonj,135690,135400,28000,2890,3180,0,0,routine,0,,134820
2026-05-03T17:00:00+00:00,train,AGT-SYL-017,Shibgonj,135400,134820,28000,2650,3230,0,0,routine,0,,134770
2026-05-03T18:00:00+00:00,train,AGT-SYL-017,Shibgonj,134820,134770,28000,2670,2720,0,0,routine,0,,133580
2026-05-03T19:00:00+00:00,train,AGT-SYL-017,Shibgonj,134770,133580,28000,2600,3790,0,0,routine,0,,133180
2026-05-03T20:00:00+00:00,train,AGT-SYL-017,Shibgonj,133580,133180,28000,2600,3000,0,0,routine,0,,133140
2026-05-03T21:00:00+00:00,train,AGT-SYL-017,Shibgonj,133180,133140,28000,2770,2810,0,0,routine,0,,133340
2026-05-03T22:00:00+00:00,train,AGT-SYL-017,Shibgonj,133140,133340,28000,2590,2390,200,0,routine,0,,133310
2026-05-03T23:00:00+00:00,train,AGT-SYL-017,Shibgonj,133340,133310,28000,2940,2970,0,0,routine,0,,132890
2026-05-04T00:00:00+00:00,train,AGT-SYL-017,Shibgonj,133310,132890,28000,2300,2720,0,0,routine,0,,132280
2026-05-04T01:00:00+00:00,train,AGT-SYL-017,Shibgonj,132890,132280,28000,2530,3140,0,0,routine,0,,130900
2026-05-04T02:00:00+00:00,train,AGT-SYL-017,Shibgonj,132280,130900,28000,16890,18270,0,0,routine,0,,126340
2026-05-04T03:00:00+00:00,train,AGT-SYL-017,Shibgonj,130900,126340,28000,15310,19870,0,0,routine,0,,121400
2026-05-04T04:00:00+00:00,train,AGT-SYL-017,Shibgonj,126340,121400,28000,19800,24740,0,0,routine,0,,121630
2026-05-04T05:00:00+00:00,train,AGT-SYL-017,Shibgonj,121400,121630,28000,20550,20320,230,0,routine,0,,117850
2026-05-04T06:00:00+00:00,train,AGT-SYL-017,Shibgonj,121630,117850,28000,20820,24600,0,0,routine,1,360,116000
2026-05-04T07:00:00+00:00,train,AGT-SYL-017,Shibgonj,117850,116000,28000,22630,24480,0,0,routine,1,300,111520
2026-05-04T08:00:00+00:00,train,AGT-SYL-017,Shibgonj,116000,111520,28000,21050,25530,0,0,routine,1,240,106620
2026-05-04T09:00:00+00:00,train,AGT-SYL-017,Shibgonj,111520,106620,28000,24090,28990,0,0,routine,1,180,102140
2026-05-04T10:00:00+00:00,train,AGT-SYL-017,Shibgonj,106620,102140,28000,21800,26280,0,0,routine,1,120,99520
2026-05-04T11:00:00+00:00,train,AGT-SYL-017,Shibgonj,102140,99520,28000,23260,25880,0,0,routine,1,60,24550
2026-05-04T12:00:00+00:00,train,AGT-SYL-017,Shibgonj,99520,24550,28000,17370,92340,0,0,routine,1,60,0
2026-05-04T13:00:00+00:00,train,AGT-SYL-017,Shibgonj,24550,0,28000,18450,99770,0,0,routine,1,60,0
2026-05-04T14:00:00+00:00,train,AGT-SYL-017,Shibgonj,0,0,28000,17120,94970,0,0,routine,1,60,0
2026-05-04T15:00:00+00:00,train,AGT-SYL-017,Shibgonj,0,0,28000,12620,88750,0,0,routine,1,60,0
2026-05-04T16:00:00+00:00,train,AGT-SYL-017,Shibgonj,0,0,28000,2500,3150,0,0,routine,1,60,0
2026-05-04T17:00:00+00:00,train,AGT-SYL-017,Shibgonj,0,0,28000,2790,3540,0,0,routine,1,60,0
2026-05-04T18:00:00+00:00,train,AGT-SYL-017,Shibgonj,0,0,28000,2800,3140,0,0,routine,1,60,0
2026-05-04T19:00:00+00:00,train,AGT-SYL-017,Shibgonj,0,0,28000,2930,3010,0,0,routine,1,60,520
2026-05-04T20:00:00+00:00,train,AGT-SYL-017,Shibgonj,0,520,28000,2900,2380,520,0,routine,1,60,210
2026-05-04T21:00:00+00:00,train,AGT-SYL-017,Shibgonj,520,210,28000,3120,3430,0,0,routine,1,60,0
2026-05-04T22:00:00+00:00,train,AGT-SYL-017,Shibgonj,210,0,28000,3240,3770,0,0,routine,1,60,220
2026-05-04T23:00:00+00:00,train,AGT-SYL-017,Shibgonj,0,220,28000,2780,2560,220,0,routine,1,60,0
2026-05-05T00:00:00+00:00,train,AGT-SYL-017,Shibgonj,220,0,28000,2570,3470,0,0,routine,1,60,0
2026-05-05T01:00:00+00:00,train,AGT-SYL-017,Shibgonj,0,0,28000,2760,3010,0,0,routine,0,,163160
2026-05-05T02:00:00+00:00,train,AGT-SYL-017,Shibgonj,0,163160,28000,15810,17650,0,165000,routine,0,,158760
2026-05-05T03:00:00+00:00,train,AGT-SYL-017,Shibgonj,163160,158760,28000,16120,20520,0,0,routine,0,,160680
2026-05-05T04:00:00+00:00,train,AGT-SYL-017,Shibgonj,158760,160680,28000,23520,21600,1920,0,routine,0,,156060
2026-05-05T05:00:00+00:00,train,AGT-SYL-017,Shibgonj,160680,156060,28000,17140,21760,0,0,routine,0,,154030
2026-05-05T06:00:00+00:00,train,AGT-SYL-017,Shibgonj,156060,154030,28000,24300,26330,0,0,routine,0,,149520
2026-05-05T07:00:00+00:00,train,AGT-SYL-017,Shibgonj,154030,149520,28000,22620,27130,0,0,routine,0,,155050
2026-05-05T08:00:00+00:00,train,AGT-SYL-017,Shibgonj,149520,155050,28000,26580,21050,5530,0,routine,0,,158180
2026-05-05T09:00:00+00:00,train,AGT-SYL-017,Shibgonj,155050,158180,28000,27660,24530,3130,0,routine,0,,160080
2026-05-05T10:00:00+00:00,train,AGT-SYL-017,Shibgonj,158180,160080,28000,26330,24430,1900,0,routine,0,,158850
2026-05-05T11:00:00+00:00,train,AGT-SYL-017,Shibgonj,160080,158850,28000,21780,23010,0,0,routine,0,,156700
2026-05-05T12:00:00+00:00,train,AGT-SYL-017,Shibgonj,158850,156700,28000,22100,24250,0,0,routine,0,,151570
2026-05-05T13:00:00+00:00,train,AGT-SYL-017,Shibgonj,156700,151570,28000,16740,21870,0,0,routine,0,,148790
2026-05-05T14:00:00+00:00,train,AGT-SYL-017,Shibgonj,151570,148790,28000,16750,19530,0,0,routine,0,,110440
2026-05-05T15:00:00+00:00,train,AGT-SYL-017,Shibgonj,148790,110440,28000,15450,53800,0,0,routine,0,,79830
2026-05-05T16:00:00+00:00,train,AGT-SYL-017,Shibgonj,110440,79830,28000,2910,33520,0,0,routine,0,,47010
2026-05-05T17:00:00+00:00,train,AGT-SYL-017,Shibgonj,79830,47010,28000,2620,35440,0,0,routine,0,,46900
2026-05-05T18:00:00+00:00,train,AGT-SYL-017,Shibgonj,47010,46900,28000,3210,3320,0,0,routine,0,,46140
2026-05-05T19:00:00+00:00,train,AGT-SYL-017,Shibgonj,46900,46140,28000,2810,3570,0,0,routine,0,,45960
2026-05-05T20:00:00+00:00,train,AGT-SYL-017,Shibgonj,46140,45960,28000,2750,2930,0,0,routine,0,,46730
2026-05-05T21:00:00+00:00,train,AGT-SYL-017,Shibgonj,45960,46730,28000,3530,2760,770,0,routine,0,,46430
2026-05-05T22:00:00+00:00,train,AGT-SYL-017,Shibgonj,46730,46430,28000,3060,3360,0,0,routine,0,,46550
2026-05-05T23:00:00+00:00,train,AGT-SYL-017,Shibgonj,46430,46550,28000,2700,2580,120,0,routine,0,,46230
2026-05-06T00:00:00+00:00,train,AGT-SYL-017,Shibgonj,46550,46230,28000,2760,3080,0,0,routine,0,,46000
2026-05-06T01:00:00+00:00,train,AGT-SYL-017,Shibgonj,46230,46000,28000,3070,3300,0,0,routine,0,,46130
2026-05-06T02:00:00+00:00,train,AGT-SYL-017,Shibgonj,46000,46130,28000,16330,16200,130,0,routine,0,,40830
2026-05-06T03:00:00+00:00,train,AGT-SYL-017,Shibgonj,46130,40830,28000,15260,20560,0,0,routine,0,,41510
2026-05-06T04:00:00+00:00,train,AGT-SYL-017,Shibgonj,40830,41510,28000,20470,19790,680,0,routine,0,,37700
2026-05-06T05:00:00+00:00,train,AGT-SYL-017,Shibgonj,41510,37700,28000,22350,26160,0,0,routine,1,360,35290
2026-05-06T06:00:00+00:00,train,AGT-SYL-017,Shibgonj,37700,35290,28000,24130,26540,0,0,routine,1,300,31580
2026-05-06T07:00:00+00:00,train,AGT-SYL-017,Shibgonj,35290,31580,28000,22650,26360,0,0,routine,1,240,32530
2026-05-06T08:00:00+00:00,train,AGT-SYL-017,Shibgonj,31580,32530,28000,24710,23760,950,0,routine,1,180,34810
2026-05-06T09:00:00+00:00,train,AGT-SYL-017,Shibgonj,32530,34810,28000,27240,24960,2280,0,routine,1,120,30270
2026-05-06T10:00:00+00:00,train,AGT-SYL-017,Shibgonj,34810,30270,28000,25820,30360,0,0,routine,1,60,27920
2026-05-06T11:00:00+00:00,train,AGT-SYL-017,Shibgonj,30270,27920,28000,24550,26900,0,0,routine,1,60,26130
2026-05-06T12:00:00+00:00,train,AGT-SYL-017,Shibgonj,27920,26130,28000,19980,21770,0,0,routine,1,60,23560
2026-05-06T13:00:00+00:00,train,AGT-SYL-017,Shibgonj,26130,23560,28000,18900,21470,0,0,routine,1,60,23200
2026-05-06T14:00:00+00:00,train,AGT-SYL-017,Shibgonj,23560,23200,28000,18200,18560,0,0,routine,1,60,0
2026-05-06T15:00:00+00:00,train,AGT-SYL-017,Shibgonj,23200,0,28000,17600,58340,0,0,routine,1,60,0
2026-05-06T16:00:00+00:00,train,AGT-SYL-017,Shibgonj,0,0,28000,3030,39110,0,0,routine,1,60,0
2026-05-06T17:00:00+00:00,train,AGT-SYL-017,Shibgonj,0,0,28000,2900,42850,0,0,routine,1,60,0
2026-05-06T18:00:00+00:00,train,AGT-SYL-017,Shibgonj,0,0,28000,2840,3490,0,0,routine,1,60,0
2026-05-06T19:00:00+00:00,train,AGT-SYL-017,Shibgonj,0,0,28000,2570,3680,0,0,routine,1,60,0
2026-05-06T20:00:00+00:00,train,AGT-SYL-017,Shibgonj,0,0,28000,2770,2970,0,0,routine,1,60,0
2026-05-06T21:00:00+00:00,train,AGT-SYL-017,Shibgonj,0,0,28000,2900,3200,0,0,routine,1,60,0
2026-05-06T22:00:00+00:00,train,AGT-SYL-017,Shibgonj,0,0,28000,2770,3510,0,0,routine,1,60,230
2026-05-06T23:00:00+00:00,train,AGT-SYL-017,Shibgonj,0,230,28000,3160,2930,230,0,routine,1,60,40
2026-05-07T00:00:00+00:00,train,AGT-SYL-017,Shibgonj,230,40,28000,3030,3220,0,0,routine,1,60,630
2026-05-07T01:00:00+00:00,train,AGT-SYL-017,Shibgonj,40,630,28000,2880,2290,590,0,routine,0,,164920
2026-05-07T02:00:00+00:00,train,AGT-SYL-017,Shibgonj,630,164920,28000,15900,16610,0,165000,routine,0,,160420
2026-05-07T03:00:00+00:00,train,AGT-SYL-017,Shibgonj,164920,160420,28000,15720,20220,0,0,routine,0,,154650
2026-05-07T04:00:00+00:00,train,AGT-SYL-017,Shibgonj,160420,154650,28000,19190,24960,0,0,routine,0,,155770
2026-05-07T05:00:00+00:00,train,AGT-SYL-017,Shibgonj,154650,155770,28000,23510,22390,1120,0,routine,0,,155420
2026-05-07T06:00:00+00:00,train,AGT-SYL-017,Shibgonj,155770,155420,28000,23150,23500,0,0,routine,0,,157940
2026-05-07T07:00:00+00:00,train,AGT-SYL-017,Shibgonj,155420,157940,28000,24860,22340,2520,0,routine,0,,152980
2026-05-07T08:00:00+00:00,train,AGT-SYL-017,Shibgonj,157940,152980,28000,24840,29800,0,0,routine,0,,149490
2026-05-07T09:00:00+00:00,train,AGT-SYL-017,Shibgonj,152980,149490,28000,20740,24230,0,0,routine,0,,142680
2026-05-07T10:00:00+00:00,train,AGT-SYL-017,Shibgonj,149490,142680,28000,19550,26360,0,0,routine,0,,144120
2026-05-07T11:00:00+00:00,train,AGT-SYL-017,Shibgonj,142680,144120,28000,21470,20030,1440,0,routine,1,360,139850
2026-05-07T12:00:00+00:00,train,AGT-SYL-017,Shibgonj,144120,139850,28000,21600,25870,0,0,routine,1,300,150280
2026-05-07T13:00:00+00:00,train,AGT-SYL-017,Shibgonj,139850,150280,28000,27070,16640,10430,0,routine,1,240,151940
2026-05-07T14:00:00+00:00,train,AGT-SYL-017,Shibgonj,150280,151940,28000,18220,16560,1660,0,routine,1,180,109620
2026-05-07T15:00:00+00:00,train,AGT-SYL-017,Shibgonj,151940,109620,28000,17100,59420,0,0,routine,1,120,65130
2026-05-07T16:00:00+00:00,train,AGT-SYL-017,Shibgonj,109620,65130,28000,3080,47570,0,0,routine,1,60,25030
2026-05-07T17:00:00+00:00,train,AGT-SYL-017,Shibgonj,65130,25030,28000,2660,42760,0,0,routine,1,60,25680
2026-05-07T18:00:00+00:00,train,AGT-SYL-017,Shibgonj,25030,25680,28000,3090,2440,650,0,routine,1,60,25660
2026-05-07T19:00:00+00:00,train,AGT-SYL-017,Shibgonj,25680,25660,28000,2960,2980,0,0,routine,1,60,25440
2026-05-07T20:00:00+00:00,train,AGT-SYL-017,Shibgonj,25660,25440,28000,2570,2790,0,0,routine,1,60,25650
2026-05-07T21:00:00+00:00,train,AGT-SYL-017,Shibgonj,25440,25650,28000,2730,2520,210,0,routine,1,60,25000
2026-05-07T22:00:00+00:00,train,AGT-SYL-017,Shibgonj,25650,25000,28000,2640,3290,0,0,routine,1,60,25090
2026-05-07T23:00:00+00:00,train,AGT-SYL-017,Shibgonj,25000,25090,28000,2910,2820,90,0,routine,1,60,24770
2026-05-08T00:00:00+00:00,train,AGT-SYL-017,Shibgonj,25090,24770,28000,3750,4070,0,0,weekend,1,60,24980
